epoch,grad_cosine_shared,grad_norm_next_region_shared,grad_norm_next_category_shared,loss_ratio_next_region_to_next_category,loss_weight_next_region,loss_weight_next_category,head_alpha,reg_encoder_l2norm,reg_encoder_drift_from_init,reg_encoder_step_drift,cat_encoder_l2norm,cat_encoder_drift_from_init,cat_encoder_step_drift
1,-0.011651,0.599974,1.870540,2.770286,0.250000,0.750000,0.114682,32.146729,3.245583,3.245583,32.024624,1.067046,1.067046
2,0.053199,0.239222,0.456990,3.266066,0.250000,0.750000,0.129406,32.278145,4.631717,1.525017,32.041695,1.533903,0.564323
3,0.012141,0.036551,0.139812,3.315369,0.250000,0.750000,0.144944,32.371906,5.457706,0.938798,32.060555,1.869310,0.479332
4,0.018736,0.015450,0.317925,3.390132,0.250000,0.750000,0.160961,32.421394,5.936067,0.594847,32.076443,2.119942,0.473656
5,-0.060654,0.014871,0.323682,3.462171,0.250000,0.750000,0.177320,32.448009,6.242497,0.450672,32.089149,2.325944,0.442904
6,0.096026,0.012271,0.167658,3.555843,0.250000,0.750000,0.194223,32.463219,6.454352,0.453301,32.098553,2.497357,0.427757
7,0.055088,0.009701,0.400718,3.594413,0.250000,0.750000,0.210927,32.476505,6.621094,0.431693,32.108669,2.660672,0.411553
8,0.026829,0.026965,0.232173,3.714026,0.250000,0.750000,0.227877,32.495106,6.761613,0.445360,32.118416,2.812335,0.435044
9,0.018207,0.013406,0.269265,3.762137,0.250000,0.750000,0.244651,32.520218,6.888291,0.432725,32.132324,2.976718,0.459542
10,-0.044468,0.012962,0.371134,3.784462,0.250000,0.750000,0.260592,32.540749,6.994434,0.354670,32.148144,3.142174,0.439365
11,0.059186,0.027716,0.238502,3.863011,0.250000,0.750000,0.276409,32.557896,7.076293,0.330805,32.164001,3.291334,0.438919
12,-0.003117,0.020302,0.230579,3.923583,0.250000,0.750000,0.292476,32.579872,7.148077,0.366252,32.183308,3.435595,0.413598
13,0.043155,0.022989,0.145787,3.951863,0.250000,0.750000,0.309031,32.628773,7.211909,0.353569,32.207077,3.576644,0.475858
14,0.061925,0.019730,0.458741,3.950300,0.250000,0.750000,0.325345,32.712765,7.277346,0.472744,32.243290,3.734683,0.499285
15,-0.093556,0.027561,0.326913,3.973481,0.250000,0.750000,0.341476,32.800522,7.346759,0.465857,32.280769,3.889770,0.467592
16,-0.029284,0.034505,0.656434,3.965524,0.250000,0.750000,0.357050,32.890205,7.419842,0.486688,32.318497,4.036395,0.446821
17,0.003580,0.045334,0.460906,4.016645,0.250000,0.750000,0.372143,32.992905,7.509847,0.561558,32.356693,4.172146,0.414598
18,-0.029420,1.525045,0.474473,4.076131,0.250000,0.750000,0.387096,33.111652,7.620626,0.580750,32.394386,4.300409,0.416749
19,0.060493,0.002447,0.740937,4.022274,0.250000,0.750000,0.401900,33.239487,7.762440,0.647683,32.433331,4.424051,0.420396
20,-0.200726,0.026053,0.542998,4.039955,0.250000,0.750000,0.416404,33.355129,7.920286,0.707626,32.471001,4.546453,0.397883
21,-0.004445,0.001252,0.767636,4.099176,0.250000,0.750000,0.430549,33.438499,8.065519,0.620946,32.501888,4.652300,0.352654
22,-0.036562,0.001518,0.378997,4.178604,0.250000,0.750000,0.445287,33.503094,8.203145,0.601522,32.528973,4.752763,0.383301
23,0.154474,0.002386,0.407516,4.196999,0.250000,0.750000,0.460136,33.547951,8.323253,0.611058,32.551765,4.847766,0.404233
24,-0.011859,0.001837,0.528454,4.264876,0.250000,0.750000,0.474816,33.576279,8.429746,0.529812,32.570847,4.943228,0.387619
25,0.016110,0.002169,0.592852,4.293113,0.250000,0.750000,0.489103,33.593445,8.527321,0.531018,32.587719,5.035933,0.399034
26,0.013908,0.002276,0.574999,4.359416,0.250000,0.750000,0.503225,33.598217,8.609946,0.584937,32.601593,5.128389,0.399963
27,-0.015886,0.001869,0.386705,4.463608,0.250000,0.750000,0.517766,33.598064,8.685862,0.578415,32.615177,5.217656,0.411388
28,0.028372,0.002612,0.405658,4.599271,0.250000,0.750000,0.532375,33.591812,8.747201,0.471339,32.628872,5.311509,0.419628
29,0.003799,0.005033,0.585277,4.649246,0.250000,0.750000,0.546689,33.581699,8.801794,0.460216,32.641701,5.405105,0.430497
30,0.000115,0.003368,0.452954,4.750736,0.250000,0.750000,0.561148,33.566200,8.846433,0.397397,32.654720,5.501040,0.445071
31,0.009638,0.003255,0.426003,4.839839,0.250000,0.750000,0.575732,33.548573,8.885025,0.466174,32.667984,5.594777,0.459938
32,-0.002257,0.004066,0.323261,5.012523,0.250000,0.750000,0.590318,33.527859,8.915837,0.421340,32.681358,5.686779,0.450391
33,-0.001220,0.003338,0.299552,5.110842,0.250000,0.750000,0.604859,33.504543,8.942560,0.393175,32.694050,5.781173,0.460330
34,0.017433,0.005448,0.434650,5.195905,0.250000,0.750000,0.619002,33.482685,8.969289,0.421174,32.705971,5.870443,0.450746
35,-0.030874,0.002878,0.299250,5.424320,0.250000,0.750000,0.633194,33.462563,9.008176,0.487342,32.719154,5.963554,0.474508
36,0.026023,0.008261,0.445321,5.479380,0.250000,0.750000,0.647014,33.439915,9.045087,0.423324,32.732582,6.054437,0.434457
37,0.005445,0.003205,0.583369,5.530271,0.250000,0.750000,0.660166,33.417274,9.078408,0.353314,32.745270,6.139256,0.406578
38,-0.016667,0.010029,0.664816,5.701642,0.250000,0.750000,0.672770,33.393890,9.104504,0.354862,32.756741,6.221863,0.410997
39,-0.020208,0.004488,0.376279,5.873121,0.250000,0.750000,0.685456,33.369671,9.132388,0.332380,32.768120,6.301361,0.417025
40,0.011626,0.005969,0.461428,6.139736,0.250000,0.750000,0.698404,33.343616,9.155528,0.365555,32.778339,6.378599,0.439813
41,-0.012514,0.008397,0.494894,6.412556,0.250000,0.750000,0.711660,33.318993,9.176678,0.294475,32.789703,6.461716,0.430022
42,0.003596,0.005046,0.380486,6.618432,0.250000,0.750000,0.724946,33.295269,9.198132,0.337102,32.800678,6.539763,0.440268
43,0.009258,0.004769,0.330700,6.718566,0.250000,0.750000,0.738228,33.269718,9.217335,0.376510,32.810741,6.611449,0.427606
44,-0.001981,0.005719,0.518807,6.877769,0.250000,0.750000,0.751117,33.244022,9.232368,0.399894,32.820461,6.684400,0.483240
45,0.003582,0.005535,0.369615,7.075867,0.250000,0.750000,0.764087,33.217529,9.252934,0.350205,32.831142,6.760691,0.409515
46,-0.014917,0.003316,0.517365,7.262520,0.250000,0.750000,0.776760,33.191727,9.274201,0.364459,32.840252,6.829710,0.377928
47,-0.002332,0.006185,0.443468,7.666102,0.250000,0.750000,0.789693,33.167957,9.294737,0.352181,32.848656,6.892354,0.395017
48,-0.013564,0.005952,0.375280,7.756357,0.250000,0.750000,0.802924,33.147243,9.320071,0.316503,32.856918,6.953405,0.395721
49,0.011876,0.004561,0.429948,8.035222,0.250000,0.750000,0.815996,33.127758,9.350049,0.348852,32.864445,7.010811,0.374371
50,0.005382,0.009259,0.426753,8.191680,0.250000,0.750000,0.828716,33.104488,9.373953,0.286411,32.871834,7.069331,0.378695
